,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
11,0.46478873239436624,0.47619047619047616,0.4964539007092199,0.4817518248175182,0.5038167938931297,0.5037593984962406,0.5067567567567568,0.45390070921985815,0.4714285714285714,0.4545454545454546,1.0,0.4714285714285714,0.49275362318840576,0.5036496350364963,0.49650349650349646,0.49640287769784175,0.4890510948905109,0.5407407407407407,0.4963503649635036,0.5227272727272727,0.48484848484848486,0.44202898550724634,0.4890510948905109,0.5138888888888888,0.43661971830985913,0.525179856115108,0.4383561643835616,0.49275362318840576,0.5036496350364963,0.496551724137931,0.45185185185185184
12,0.5111111111111111,0.5,0.4475524475524476,0.4632352941176471,0.45112781954887216,0.4736842105263158,0.4897959183673469,0.5227272727272727,0.46376811594202894,0.4890510948905109,0.4714285714285714,1.0,0.518796992481203,0.4225352112676056,0.5217391304347826,0.5111111111111111,0.4925373134328358,0.4782608695652174,0.4460431654676259,0.44852941176470584,0.4328358208955224,0.4338235294117647,0.45985401459854014,0.5070422535211268,0.45985401459854014,0.5294117647058824,0.48201438848920863,0.4852941176470589,0.49629629629629635,0.5434782608695652,0.443609022556391
13,0.4782608695652174,0.5434782608695652,0.46808510638297873,0.4850746268656716,0.5196850393700787,0.4411764705882353,0.5103448275862069,0.4565217391304348,0.46376811594202894,0.5111111111111111,0.49275362318840576,0.518796992481203,1.0,0.49629629629629635,0.47887323943661975,0.4676258992805755,0.4814814814814815,0.4890510948905109,0.5112781954887218,0.48120300751879697,0.4328358208955224,0.4885496183206107,0.4285714285714286,0.539568345323741,0.47058823529411764,0.5182481751824817,0.49275362318840576,0.518796992481203,0.518796992481203,0.46896551724137936,0.5238095238095238
14,0.4571428571428572,0.5547445255474452,0.4577464788732394,0.4632352941176471,0.49612403100775193,0.4411764705882353,0.4897959183673469,0.5,0.4852941176470589,0.44680851063829785,0.5036496350364963,0.4225352112676056,0.49629629629629635,1.0,0.47887323943661975,0.44680851063829785,0.4814814814814815,0.5454545454545454,0.48888888888888893,0.5038167938931297,0.4769230769230769,0.4338235294117647,0.45985401459854014,0.44594594594594594,0.4492753623188406,0.5407407407407407,0.49275362318840576,0.5538461538461539,0.518796992481203,0.5323741007194245,0.4769230769230769
15,0.5035460992907801,0.5347222222222222,0.5140845070422535,0.5681818181818181,0.48888888888888893,0.5,0.5547945205479452,0.471830985915493,0.5107913669064748,0.49295774647887325,0.49650349650349646,0.5217391304347826,0.47887323943661975,0.47887323943661975,1.0,0.49295774647887325,0.49640287769784175,0.49295774647887325,0.5255474452554745,0.48550724637681164,0.4814814814814815,0.43971631205673756,0.49640287769784175,0.4509803921568627,0.5182481751824817,0.5428571428571429,0.5177304964539007,0.5217391304347826,0.5789473684210527,0.5673758865248226,0.47058823529411764
16,0.45070422535211263,0.524822695035461,0.45138888888888884,0.4154929577464789,0.4772727272727273,0.546875,0.5347222222222222,0.47101449275362317,0.4571428571428572,0.48201438848920863,0.49640287769784175,0.5111111111111111,0.4676258992805755,0.44680851063829785,0.49295774647887325,1.0,0.4744525547445255,0.5036496350364963,0.4097222222222222,0.4316546762589928,0.48091603053435117,0.41726618705035967,0.44285714285714284,0.4693877551020408,0.4852941176470589,0.4893617021276596,0.5522388059701493,0.4890510948905109,0.5223880597014925,0.5140845070422535,0.4057971014492754
17,0.49629629629629635,0.5864661654135339,0.42361111111111116,0.5153846153846153,0.46923076923076923,0.49230769230769234,0.496551724137931,0.4214285714285714,0.5037593984962406,0.44285714285714284,0.4890510948905109,0.4925373134328358,0.4814814814814815,0.4814814814814815,0.49640287769784175,0.4744525547445255,1.0,0.49629629629629635,0.5426356589147288,0.4552238805970149,0.43939393939393945,0.45112781954887216,0.4558823529411765,0.5035460992907801,0.4887218045112782,0.5373134328358209,0.4676258992805755,0.5037593984962406,0.5151515151515151,0.5071428571428571,0.45038167938931295
18,0.49275362318840576,0.5034965034965035,0.4822695035460993,0.5112781954887218,0.4772727272727273,0.5348837209302326,0.5899280575539568,0.44999999999999996,0.5,0.5036496350364963,0.5407407407407407,0.4782608695652174,0.4890510948905109,0.5454545454545454,0.49295774647887325,0.5036496350364963,0.49629629629629635,1.0,0.5037037037037038,0.4850746268656716,0.5038759689922481,0.427536231884058,0.4852941176470589,0.5211267605633803,0.49629629629629635,0.5441176470588236,0.5182481751824817,0.5111111111111111,0.5572519083969465,0.524822695035461,0.5038759689922481
19,0.4195804195804196,0.525179856115108,0.4714285714285714,0.5,0.443609022556391,0.4772727272727273,0.48299319727891155,0.4814814814814815,0.4565217391304348,0.460431654676259,0.4963503649635036,0.4460431654676259,0.5112781954887218,0.48888888888888893,0.5255474452554745,0.4097222222222222,0.5426356589147288,0.5037037037037038,1.0,0.4961832061068703,0.528,0.5038759689922481,0.4632352941176471,0.5323741007194245,0.4740740740740741,0.5220588235294117,0.48550724637681164,0.5461538461538462,0.48888888888888893,0.49295774647887325,0.5039370078740157
20,0.4850746268656716,0.46478873239436624,0.46376811594202894,0.4696969696969697,0.46875,0.446969696969697,0.5177304964539007,0.5076923076923077,0.5153846153846153,0.5426356589147288,0.5227272727272727,0.44852941176470584,0.48120300751879697,0.5038167938931297,0.48550724637681164,0.4316546762589928,0.4552238805970149,0.4850746268656716,0.4961832061068703,1.0,0.5080645161290323,0.4728682170542635,0.46616541353383456,0.471830985915493,0.4885496183206107,0.4817518248175182,0.4357142857142857,0.5887096774193548,0.48120300751879697,0.5294117647058824,0.5327868852459017
21,0.437037037037037,0.4817518248175182,0.43795620437956206,0.4538461538461539,0.4296875,0.47619047619047616,0.4928571428571429,0.4580152671755725,0.4545454545454546,0.4477611940298507,0.48484848484848486,0.4328358208955224,0.4328358208955224,0.4769230769230769,0.4814814814814815,0.48091603053435117,0.43939393939393945,0.5038759689922481,0.528,0.5080645161290323,1.0,0.46825396825396826,0.4285714285714286,0.5111111111111111,0.5079365079365079,0.4776119402985075,0.4961832061068703,0.4883720930232558,0.4883720930232558,0.5037037037037038,0.467741935483871
22,0.44852941176470584,0.49275362318840576,0.4388489208633094,0.5,0.4418604651162791,0.4765625,0.452054794520548,0.4477611940298507,0.3829787234042553,0.44852941176470584,0.44202898550724634,0.4338235294117647,0.4885496183206107,0.4338235294117647,0.43971631205673756,0.41726618705035967,0.45112781954887216,0.427536231884058,0.5038759689922481,0.4728682170542635,0.46825396825396826,1.0,0.48461538461538467,0.5333333333333333,0.46212121212121215,0.4154929577464789,0.4214285714285714,0.4885496183206107,0.4444444444444444,0.42068965517241375,0.45669291338582674
23,0.46376811594202894,0.5071428571428571,0.45390070921985815,0.49242424242424243,0.4253731343283582,0.42647058823529416,0.496551724137931,0.44202898550724634,0.4285714285714286,0.4225352112676056,0.4890510948905109,0.45985401459854014,0.4285714285714286,0.45985401459854014,0.49640287769784175,0.44285714285714284,0.4558823529411765,0.4852941176470589,0.4632352941176471,0.46616541353383456,0.4285714285714286,0.48461538461538467,1.0,0.536231884057971,0.4666666666666667,0.4714285714285714,0.4571428571428572,0.5267175572519084,0.4492753623188406,0.5179856115107914,0.43939393939393945
24,0.5104895104895104,0.5100671140939597,0.45999999999999996,0.435374149659864,0.4436619718309859,0.4545454545454546,0.5197368421052632,0.5,0.44594594594594594,0.4693877551020408,0.5138888888888888,0.5070422535211268,0.539568345323741,0.44594594594594594,0.4509803921568627,0.4693877551020408,0.5035460992907801,0.5211267605633803,0.5323741007194245,0.471830985915493,0.5111111111111111,0.5333333333333333,0.536231884057971,1.0,0.49295774647887325,0.5277777777777778,0.503448275862069,0.48611111111111116,0.5285714285714286,0.48026315789473684,0.4782608695652174
25,0.49629629629629635,0.4755244755244755,0.3851351351351351,0.43795620437956206,0.48062015503875966,0.4586466165413534,0.5174825174825175,0.44202898550724634,0.45985401459854014,0.4532374100719424,0.43661971830985913,0.45985401459854014,0.47058823529411764,0.4492753623188406,0.5182481751824817,0.4852941176470589,0.4887218045112782,0.49629629629629635,0.4740740740740741,0.4885496183206107,0.5079365079365079,0.46212121212121215,0.4666666666666667,0.49295774647887325,1.0,0.46099290780141844,0.4890510948905109,0.4925373134328358,0.5384615384615384,0.5514705882352942,0.5079365079365079
26,0.5217391304347826,0.5103448275862069,0.46896551724137936,0.47482014388489213,0.4632352941176471,0.43262411347517726,0.5410958904109588,0.47857142857142854,0.475177304964539,0.5,0.525179856115108,0.5294117647058824,0.5182481751824817,0.5407407407407407,0.5428571428571429,0.4893617021276596,0.5373134328358209,0.5441176470588236,0.5220588235294117,0.4817518248175182,0.4776119402985075,0.4154929577464789,0.4714285714285714,0.5277777777777778,0.46099290780141844,1.0,0.525179856115108,0.5522388059701493,0.5522388059701493,0.5103448275862069,0.5
27,0.475177304964539,0.496551724137931,0.4964539007092199,0.43971631205673756,0.3971631205673759,0.47058823529411764,0.5594405594405594,0.5073529411764706,0.4714285714285714,0.5294117647058824,0.4383561643835616,0.48201438848920863,0.49275362318840576,0.49275362318840576,0.5177304964539007,0.5522388059701493,0.4676258992805755,0.5182481751824817,0.48550724637681164,0.4357142857142857,0.4961832061068703,0.4214285714285714,0.4571428571428572,0.503448275862069,0.4890510948905109,0.525179856115108,1.0,0.5147058823529411,0.5036496350364963,0.496551724137931,0.43065693430656937
28,0.4890510948905109,0.5434782608695652,0.48920863309352514,0.5190839694656488,0.4732824427480916,0.53125,0.5314685314685315,0.4779411764705882,0.4744525547445255,0.5223880597014925,0.49275362318840576,0.4852941176470589,0.518796992481203,0.5538461538461539,0.5217391304347826,0.4890510948905109,0.5037593984962406,0.5111111111111111,0.5461538461538462,0.5887096774193548,0.4883720930232558,0.4885496183206107,0.5267175572519084,0.48611111111111116,0.4925373134328358,0.5522388059701493,0.5147058823529411,1.0,0.4852941176470589,0.4895104895104895,0.5118110236220472
29,0.5,0.5434782608695652,0.5,0.49624060150375937,0.5196850393700787,0.5076923076923077,0.6102941176470589,0.4565217391304348,0.4852941176470589,0.4571428571428572,0.5036496350364963,0.49629629629629635,0.518796992481203,0.518796992481203,0.5789473684210527,0.5223880597014925,0.5151515151515151,0.5572519083969465,0.48888888888888893,0.48120300751879697,0.4883720930232558,0.4444444444444444,0.4492753623188406,0.5285714285714286,0.5384615384615384,0.5522388059701493,0.5036496350364963,0.4852941176470589,1.0,0.5434782608695652,0.5483870967741935
30,0.5140845070422535,0.5448275862068965,0.472972972972973,0.4893617021276596,0.4676258992805755,0.4475524475524476,0.5231788079470199,0.4722222222222222,0.4895104895104895,0.5140845070422535,0.496551724137931,0.5434782608695652,0.46896551724137936,0.5323741007194245,0.5673758865248226,0.5140845070422535,0.5071428571428571,0.524822695035461,0.49295774647887325,0.5294117647058824,0.5037037037037038,0.42068965517241375,0.5179856115107914,0.48026315789473684,0.5514705882352942,0.5103448275862069,0.496551724137931,0.4895104895104895,0.5434782608695652,1.0,0.4817518248175182
31,0.5038759689922481,0.460431654676259,0.44852941176470584,0.4538461538461539,0.46399999999999997,0.4307692307692308,0.5144927536231885,0.41481481481481486,0.4328358208955224,0.515625,0.45185185185185184,0.443609022556391,0.5238095238095238,0.4769230769230769,0.47058823529411764,0.4057971014492754,0.45038167938931295,0.5038759689922481,0.5039370078740157,0.5327868852459017,0.467741935483871,0.45669291338582674,0.43939393939393945,0.4782608695652174,0.5079365079365079,0.5,0.43065693430656937,0.5118110236220472,0.5483870967741935,0.4817518248175182,1.0
